bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
161,UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,07h 00m,05:01,2.4,589,36
161,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,06h 15m,05:00,3.3,391,52
161,UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06h 58m,06:01,3.2,589,36
161,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,06h 45m,02:45,4.3,749,27
161,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,08h 20m,03:50,3.7,599,31
161,Mahalaxmi Travels,A/C Sleeper (2+1),19:30,08h 50m,04:20,3.8,899,32
161,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:30,07h 10m,02:40,3.5,699,38
162,UPSRTC - AYD0057,Ordinary Non AC Seater 2+3,09:12,03h 28m,12:40,3.3,224,52
162,UPSRTC - ALM0002,Shatabdi AC Seater 2+2,09:13,02h 05m,11:18,3.3,291,37
162,UPSRTC - CBG0032,Ordinary Non AC Seater 2+3,10:02,03h 28m,13:30,3.3,223,51
162,UPSRTC - AWD0039,Pink Express AC Seater 2+2,10:02,03h 04m,13:06,3.1,330,41
162,UPSRTC - AKP0214,Ordinary Non AC Seater 2+3,10:30,02h 31m,13:01,3.3,198,52
162,UPSRTC - AYD0055,Ordinary Non AC Seater 2+3,10:47,02h 28m,13:15,3.3,197,52
162,UPSRTC - UNG0005,Ordinary Non AC Seater 2+3,10:50,03h 17m,14:07,3.3,233,52
162,UPSRTC - UNG0001,Ordinary Non AC Seater 2+3,10:52,02h 43m,13:35,3.3,198,52
162,UPSRTC - AYD0022,Ordinary Non AC Seater 2+3,11:00,03h 30m,14:30,3.3,233,52
162,UPSRTC - UNG0007,Ordinary Non AC Seater 2+3,11:10,02h 50m,14:00,3.3,233,52
162,UPSRTC - AKP0209,Ordinary Non AC Seater 2+3,11:47,02h 28m,14:15,3.3,197,52
162,UPSRTC - UNG0009,Ordinary Non AC Seater 2+3,11:52,02h 45m,14:37,3.3,198,52
162,UPSRTC - AWD0041,Janrath AC Seater 2+3,12:02,02h 45m,14:47,3.3,255,48
162,UPSRTC - CBG0134,Janrath AC Seater 2+3,12:05,01h 25m,13:30,3.3,255,48
162,UPSRTC - AYD0028,Ordinary Non AC Seater 2+3,12:20,02h 55m,15:15,3.3,197,52
162,UPSRTC - CBG0136,Janrath AC Seater 2+2,12:31,02h 54m,15:25,3.3,383,36
162,UPSRTC - AWD0042,Janrath AC Seater 2+3,13:02,03h 04m,16:06,3.3,288,48
162,UPSRTC - AKP0206,Ordinary Non AC Seater 2+3,13:21,02h 39m,16:00,3.3,196,52
162,UPSRTC - AWD0013,Janrath AC Seater 2+2,14:14,02h 04m,16:18,3.3,291,36
162,UPSRTC - BTR0028,Ordinary Non AC Seater 2+3,14:17,04h 22m,18:39,3.3,233,52
162,UPSRTC - HMR0031,Ordinary Non AC Seater 2+3,14:31,03h 34m,18:05,3.3,224,52
162,UPSRTC - GKD0137,Shatabdi AC Seater 2+2,15:32,03h 09m,18:41,3.3,383,37
162,UPSRTC - AKP0049,Ordinary Non AC Seater 2+3,15:47,03h 13m,19:00,3.3,196,52
162,UPSRTC - GKD0130,Shatabdi AC Seater 2+2,16:00,03h 11m,19:11,3.3,344,41
162,UPSRTC - AYD0030,Ordinary Non AC Seater 2+3,16:02,02h 58m,19:00,3.3,197,52
162,UPSRTC - GKD0139,Shatabdi AC Seater 2+2,17:02,03h 31m,20:33,3.5,383,37
162,UPSRTC - ALM0141,Shatabdi AC Seater 2+2,17:32,04h 38m,22:10,3.3,383,37
162,UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,18:05,02h 25m,20:30,3.3,197,52
162,UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,18:31,04h 14m,22:45,3.3,261,52
162,UPSRTC - DOR0016,Janrath AC Seater 2+2,18:45,02h 51m,21:36,3.3,288,36
162,UPSRTC - DOR0004,Rajdhani Non AC Seater 2+3,20:40,03h 28m,00:08,3.3,259,51
162,UPSRTC - AKP0186,Ordinary Non AC Seater 2+3,20:46,03h 19m,00:05,3.3,222,52
162,UPSRTC - GKD0143,Janrath AC Seater 2+2,22:00,03h 11m,01:11,3.3,344,36
162,UPSRTC - BTR0027,Ordinary Non AC Seater 2+3,22:10,04h 00m,02:10,3.3,230,52
162,UPSRTC - VKS0007,Janrath AC Seater 2+3,23:00,03h 00m,02:00,3.3,300,48
162,UPSRTC - AKP0218,Ordinary Non AC Seater 2+3,23:41,03h 21m,03:02,3.3,200,52
162,Kamla Travels,A/C Sleeper (2+1),08:00,02h 30m,10:30,3.2,599,13
162,Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,02h 45m,02:30,3.9,549,30
162,SHRINET TOUR AND TRAVELS,A/C Seater (2+2),11:00,03h 05m,14:05,2.7,500,25
162,SHRINET TOUR AND TRAVELS,A/C Seater (2+2),12:30,02h 40m,15:10,2.7,550,20
162,Mahalaxmi Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),08:00,02h 15m,10:15,3.8,832,32
162,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),23:30,03h 00m,02:30,4.2,2199,6
162,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,03h 45m,03:31,4.1,649,29
162,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),23:59,02h 56m,02:55,4.1,999,15
162,Betrwanti Travels,NON A/C Sleeper (1+2),08:35,07h 55m,16:30,,1300,24
162,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,04h 00m,01:30,2.8,2500,32
162,RYS Travels,Bharat Benz A/C Seater / Sleeper (2+2),23:30,02h 30m,02:00,1.9,1202,58
162,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,03h 30m,03:00,1.2,1799,47
162,Maan Travels,NON AC Seater / Sleeper 2+1,23:55,01h 05m,01:00,1.6,1450,41
163,UPSRTC - BDV0079,Janrath AC Seater 2+2,16:59,08h 31m,01:30,3.3,948,36
163,UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,09h 30m,04:30,3.3,655,52
163,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,07h 58m,04:00,3.3,948,41
163,UPSRTC - BDV0077,Janrath AC Seater 2+2,21:20,07h 40m,05:00,3.3,948,35
163,UPSRTC - ALI0171,Rajdhani Non AC Seater 2+3,21:30,10h 50m,08:20,3.3,600,51
163,Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),22:15,07h 00m,05:15,3.5,4000,34
164,UPSRTC - BDV0079,Janrath AC Seater 2+2,16:59,02h 11m,19:10,3.3,215,36
164,UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,03h 00m,22:00,3.3,140,52
164,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,01h 58m,22:00,4.4,215,41
164,UPSRTC - BDV0077,Janrath AC Seater 2+2,21:20,02h 10m,23:30,3.3,215,35
164,RSRTC - 155960,Express Non AC Seater 2+3,11:40,01h 50m,13:30,3.7,129,42
165,UPSRTC - RBL0105,Ordinary Non AC Seater 2+3,13:00,16h 00m,05:00,3.3,778,52
166,UPSRTC - HMR0016,Ordinary Non AC Seater 2+3,09:30,02h 30m,12:00,3.3,146,52
166,UPSRTC - GND0011,Ordinary Non AC Seater 2+3,09:35,03h 55m,13:30,3.3,180,52
166,UPSRTC - GND0001,Janrath AC Seater 2+2,10:30,02h 00m,12:30,3.3,216,36
166,UPSRTC - AYD0029,Ordinary Non AC Seater 2+3,10:35,01h 55m,12:30,3.3,142,52
166,UPSRTC - AYD0040,Ordinary Non AC Seater 2+3,10:35,02h 55m,13:30,3.3,181,52
166,UPSRTC - MHB0023,Ordinary Non AC Seater 2+3,10:40,01h 50m,12:30,3.3,142,52
166,UPSRTC - BLP0052,Ordinary Non AC Seater 2+3,10:41,00h 49m,11:30,3.3,146,52
166,UPSRTC - HMR0046,Ordinary Non AC Seater 2+3,11:02,02h 28m,13:30,3.3,142,52
166,UPSRTC - MHB0042,Ordinary Non AC Seater 2+3,11:30,02h 38m,14:08,3.3,146,52
166,UPSRTC - BRH0015,Ordinary Non AC Seater 2+3,11:45,01h 55m,13:40,3.3,146,52
166,UPSRTC - MHB0036,Rajdhani Non AC Seater 2+3,12:00,02h 00m,14:00,3.3,142,51
166,UPSRTC - AYD0059,Ordinary Non AC Seater 2+3,12:32,02h 58m,15:30,3.3,181,52
166,UPSRTC - BRH0021,Ordinary Non AC Seater 2+3,12:45,01h 55m,14:40,3.3,146,52
166,UPSRTC - MHB0002,Janrath AC Seater 2+2,13:00,02h 00m,15:00,1.6,216,36
166,UPSRTC - BND0018,Rajdhani Non AC Seater 2+3,13:00,02h 00m,15:00,3.3,142,51
166,UPSRTC - BRH0017,Ordinary Non AC Seater 2+3,13:15,01h 55m,15:10,3.3,146,52
166,UPSRTC - HMR0048,Ordinary Non AC Seater 2+3,13:30,02h 10m,15:40,3.3,146,52
166,UPSRTC - RAT0002,Rajdhani Non AC Seater 2+3,13:30,02h 30m,16:00,3.3,146,51
166,UPSRTC - MHB0044,Ordinary Non AC Seater 2+3,13:30,02h 38m,16:08,3.3,146,52
166,UPSRTC - BLP0038,Ordinary Non AC Seater 2+3,13:31,02h 29m,16:00,3.3,142,52
166,UPSRTC - ARY0015,Ordinary Non AC Seater 2+3,13:31,01h 54m,15:25,3.3,142,52
166,UPSRTC - MHB0046,Ordinary Non AC Seater 2+3,14:00,02h 30m,16:30,3.3,146,52
166,UPSRTC - BRH0038,Ordinary Non AC Seater 2+3,14:00,02h 00m,16:00,3.3,146,52
166,UPSRTC - AYD0037,Ordinary Non AC Seater 2+3,14:05,01h 55m,16:00,3.3,142,52
166,UPSRTC - HMR0018,Ordinary Non AC Seater 2+3,14:30,02h 30m,17:00,3.3,146,52
166,UPSRTC - BRH0027,Ordinary Non AC Seater 2+3,14:45,01h 55m,16:40,3.3,146,52
166,UPSRTC - BLP0040,Ordinary Non AC Seater 2+3,15:01,02h 59m,18:00,3.3,142,52
166,UPSRTC - BRH0041,Ordinary Non AC Seater 2+3,15:25,01h 45m,17:10,3.3,142,52
166,UPSRTC - MHB0030,Ordinary Non AC Seater 2+3,15:30,02h 00m,17:30,3.3,146,52
166,UPSRTC - FZG0017,Ordinary Non AC Seater 2+3,15:30,02h 30m,18:00,3.3,146,52
166,UPSRTC - BLP0042,Ordinary Non AC Seater 2+3,16:05,02h 55m,19:00,3.3,146,52
166,UPSRTC - BRH0019,Ordinary Non AC Seater 2+3,16:15,02h 05m,18:20,3.3,146,52
166,UPSRTC - BLP0044,Ordinary Non AC Seater 2+3,16:16,02h 44m,19:00,3.3,142,52
166,UPSRTC - FZG0022,Ordinary Non AC Seater 2+3,16:30,02h 30m,19:00,3.3,146,52
166,UPSRTC - MHB0048,Ordinary Non AC Seater 2+3,17:00,02h 30m,19:30,3.3,146,52
166,UPSRTC - JHD0015,Janrath AC Seater 2+3,17:01,01h 59m,19:00,1.7,188,48
166,UPSRTC - AYD0056,Ordinary Non AC Seater 2+3,17:22,02h 38m,20:00,3.3,181,52
166,UPSRTC - AKP0196,Ordinary Non AC Seater 2+3,17:50,02h 25m,20:15,3.3,142,52
166,UPSRTC - MHB0050,Ordinary Non AC Seater 2+3,18:00,02h 30m,20:30,3.3,146,52
166,UPSRTC - FZG0019,Ordinary Non AC Seater 2+3,18:00,02h 30m,20:30,3.3,146,52
166,UPSRTC - BLP0046,Ordinary Non AC Seater 2+3,18:02,02h 58m,21:00,3.3,146,52
166,UPSRTC - SLP0047,Rajdhani Non AC Seater 2+3,18:30,02h 00m,20:30,3.3,142,51
166,UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,19:15,02h 15m,21:30,3.3,142,52
166,UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,19:30,03h 20m,22:50,3.3,146,52
166,UPSRTC - MHB0052,Ordinary Non AC Seater 2+3,19:30,02h 19m,21:49,3.3,146,52
166,UPSRTC - RAT0030,Ordinary Non AC Seater 2+3,19:42,06h 48m,02:30,3.3,142,52
166,UPSRTC - JHD0019,Ordinary Non AC Seater 2+3,19:50,02h 25m,22:15,3.3,142,52
166,UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,20:30,03h 00m,23:30,3.3,146,52
166,UPSRTC - AKP0061,Ordinary Non AC Seater 2+3,20:45,02h 00m,22:45,3.3,142,52
166,UPSRTC - AKP0065,Ordinary Non AC Seater 2+3,21:15,02h 00m,23:15,3.3,142,52
166,UPSRTC - JHD0026,Ordinary Non AC Seater 2+3,21:30,03h 31m,01:01,3.3,146,52
166,UPSRTC - HMR0030,Ordinary Non AC Seater 2+3,22:01,02h 59m,01:00,3.3,146,52
166,UPSRTC - BLP0097,Ordinary Non AC Seater 2+3,23:30,03h 00m,02:30,3.3,146,52
166,RSRTC - 193674,Express Non AC Seater 2+3,19:40,02h 20m,22:00,3.7,130,42
166,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),15:00,03h 15m,18:15,4.2,344,38
166,Babu Travels,Volvo A/C Seater / Sleeper (2+1),18:45,02h 30m,21:15,4.0,650,21
166,BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),21:45,02h 10m,23:55,4.3,200,38
166,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),18:30,03h 00m,21:30,2.9,450,28
166,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,03h 00m,22:00,2.9,650,27
166,Shivansh travels,A/C Sleeper (2+1),22:30,01h 20m,23:50,1.8,799,30
166,Rajput Travels,Non A/C Seater / Sleeper (2+1),22:30,00h 30m,23:00,1.6,700,34
166,Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),15:30,03h 00m,18:30,3.2,1200,23
166,Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),16:30,03h 30m,20:00,3.2,1200,24
166,Dhariwal Travels,A/C Sleeper (2+1),16:45,02h 25m,19:10,3.3,1600,36
166,Hans Travels (I) Private Limited,A/C Sleeper (2+1),17:00,03h 00m,20:00,3.2,1600,23
166,Jai Shrinath Ji Ki ® Travels,A/C Sleeper (2+1),18:30,02h 35m,21:05,4.5,850,24
166,Samreen Travels,AC Sleeper (2+1),19:00,02h 30m,21:30,3.7,900,36
166,Hans Travels (I) Private Limited,A/C Sleeper (2+2),19:43,03h 30m,23:13,3.2,1600,32
166,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02h 25m,23:55,4.1,1399,18
166,Raaj Rath Travels Co.,A/C Sleeper (2+1),21:30,02h 00m,23:30,3.5,4000,36
166,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:30,00h 40m,23:10,4.2,1899,6
166,Arhaan Travels,AC Sleeper (2+1),18:55,02h 15m,21:10,2.8,1519,31
166,Betrwanti Travels,NON A/C Sleeper (1+2),23:55,02h 40m,02:35,,1800,19
168,UPSRTC - FKP0030,Janrath AC Seater 2+2,09:00,05h 47m,14:47,3.3,501,35
168,UPSRTC - SBD0105,Janrath AC Seater 2+2,10:01,05h 19m,15:20,3.9,501,36
168,UPSRTC - GRH0059,Ordinary Non AC Seater 2+3,10:30,06h 19m,16:49,3.3,371,52
168,UPSRTC - BSP0002,Ordinary Non AC Seater 2+3,11:30,05h 30m,17:00,3.3,321,52
168,UPSRTC - PTG0151,Ordinary Non AC Seater 2+3,12:10,05h 25m,17:35,3.3,328,52
168,UPSRTC - PTG0149,Rajdhani Non AC Seater 2+3,12:50,05h 15m,18:05,3.3,328,51
168,UPSRTC - NDD0255,Ordinary Non AC Seater 2+3,13:00,05h 00m,18:00,3.3,319,52
168,UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,14:20,05h 31m,19:51,3.3,354,51
168,UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,15:40,04h 15m,19:55,3.3,371,52
168,UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,16:00,04h 35m,20:35,3.3,371,52
168,UPSRTC - HDD0023,Ordinary Non AC Seater 2+3,16:35,07h 02m,23:37,3.3,356,52
168,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,02h 15m,19:20,3.3,371,52
168,UPSRTC - UNO0005,Ordinary Non AC Seater 2+3,17:30,04h 10m,21:40,1.0,371,52
168,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,02h 28m,20:26,3.3,371,52
168,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,03h 35m,21:40,3.3,371,52
168,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,05h 08m,23:40,3.3,371,52
168,UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,18:33,03h 53m,22:26,3.3,356,52
168,UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,07h 30m,02:30,3.3,356,52
168,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,07h 07m,02:10,3.3,371,52
168,UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,03h 48m,23:55,3.3,371,52
168,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,05h 08m,01:24,3.3,342,52
168,UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,20:30,05h 10m,01:40,3.3,371,52
168,UPSRTC - ARY0006,Ordinary Non AC Seater 2+3,20:30,06h 15m,02:45,3.3,354,52
168,UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,05h 19m,01:50,3.3,501,36
168,UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,04h 58m,03:00,3.4,435,44
168,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,05h 30m,03:30,2.6,670,51
168,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,05h 30m,02:30,2.6,670,45
168,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,08h 30m,04:00,2.6,520,51
168,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,07h 20m,04:00,2.6,570,48
169,UPSRTC - NJB0103,Ordinary Non AC Seater 2+3,08:40,06h 10m,14:50,3.3,379,52
169,UPSRTC - HPR0043,Ordinary Non AC Seater 2+3,14:30,06h 00m,20:30,3.3,341,52
169,UPSRTC - NJB0115,Ordinary Non AC Seater 2+3,16:05,06h 30m,22:35,3.3,379,52
169,UPSRTC - HPR0042,Ordinary Non AC Seater 2+3,17:00,06h 00m,23:00,3.3,379,52
169,UPSRTC - NJB0111,Ordinary Non AC Seater 2+3,18:01,06h 49m,00:50,3.3,379,52
169,UPSRTC - NJB0121,Ordinary Non AC Seater 2+3,20:20,07h 20m,03:40,3.3,379,52
169,UPSRTC - NJB0126,Ordinary Non AC Seater 2+3,21:20,07h 20m,04:40,3.3,379,52
169,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:30,06h 30m,05:00,2.4,699,33
170,UPSRTC - RAT0031,Ordinary Non AC Seater 2+3,15:00,03h 00m,18:00,3.3,201,52
170,UPSRTC - KDN0027,Janrath AC Seater 2+2,17:30,03h 00m,20:30,4.7,296,36
170,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:00,02h 45m,10:45,3.4,463,39
170,HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),08:00,03h 00m,11:00,3.1,462,32
170,Hans Travels (I) Private Limited,A/C Sleeper (2+1),08:30,02h 30m,11:00,3.2,700,24
170,Sanjay Travels,AC Sleeper (2+1),10:05,03h 35m,13:40,3.8,700,24
170,Mishra Travels,NON A/C Seater (2+2),07:25,03h 35m,11:00,,220,28
170,Vidhan Tour Travels,Non AC Seater (2+2),08:00,03h 00m,11:00,1.7,4000,20
170,Vidhan Tour Travels,Non AC Seater (2+2),08:30,03h 00m,11:30,1.7,4000,20
170,Vanshika Tour and Travels,NON A/C Seater (2+2),08:55,04h 05m,13:00,,200,43
170,Mishra Travels,NON A/C Seater (2+2),09:25,03h 35m,13:00,,220,28
170,Vidhan Tour Travels,Non AC Seater (2+2),13:30,03h 00m,16:30,1.1,4000,20
170,Vidhan Tour Travels,Non AC Seater (2+2),14:00,03h 00m,17:00,2.1,4000,20
170,Siddharth Holidays,AC Seater (2+2),18:05,02h 25m,20:30,1.7,500,22
170,Shri mahavir tour and travels,AC Sleeper (2+1),07:41,03h 05m,10:46,4.2,1200,27
170,Shri mahavir tour and travels,AC Sleeper (2+1),10:04,03h 20m,13:24,4.2,1100,22
170,Dhariwal Travels,A/C Sleeper (2+1),10:20,02h 35m,12:55,3.3,800,25
170,Travel Point World LLP,AC Sleeper (2+1),15:00,01h 30m,16:30,1.5,3040,30
170,Travel Point World LLP,AC Sleeper (2+1),19:15,01h 30m,20:45,1.5,3040,24
171,UPSRTC - MDD0055,Rajdhani Non AC Seater 2+3,09:00,03h 30m,12:30,3.3,298,52
171,UPSRTC - MDD0059,Rajdhani Non AC Seater 2+3,10:00,03h 30m,13:30,3.3,298,52
171,UPSRTC - MDD0002,Janrath AC Seater 2+2,10:15,04h 00m,14:15,3.7,382,36
171,UPSRTC - MDD0008,Janrath AC Seater 2+2,11:15,04h 00m,15:15,3.1,382,36
171,UPSRTC - MDD0032,Ordinary Non AC Seater 2+3,11:30,03h 30m,15:00,3.3,298,52
171,UPSRTC - MDD0014,Janrath AC Seater 2+2,12:15,04h 00m,16:15,1.2,382,36
171,UPSRTC - MDD0036,Ordinary Non AC Seater 2+3,12:30,03h 00m,15:30,3.3,298,52
171,UPSRTC - MDD0020,Janrath AC Seater 2+2,13:15,04h 00m,17:15,4.7,382,34
171,UPSRTC - MDD0067,Janrath AC Seater 2+2,14:14,04h 01m,18:15,2.3,382,36
171,UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,04h 00m,19:15,3.3,382,36
171,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,05h 54m,22:00,3.3,294,52
171,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,04h 00m,20:15,3.5,382,36
171,UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,04h 00m,21:15,2.3,382,36
171,UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,03h 30m,21:00,3.3,298,52
171,UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,04h 00m,22:15,2.0,382,36
171,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,03h 40m,22:00,3.3,265,52
171,UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,04h 20m,22:50,3.3,386,36
171,UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,03h 30m,22:00,3.3,298,52
171,UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,04h 29m,23:00,3.3,294,51
171,UPSRTC - MDD0034,Ordinary Non AC Seater 2+3,19:30,03h 30m,23:00,3.3,298,52
171,UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,05h 15m,01:00,3.3,294,52
171,UPSRTC - MDD0038,Ordinary Non AC Seater 2+3,20:00,03h 30m,23:30,3.3,298,52
171,UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,03h 50m,23:50,3.3,294,51
171,UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,03h 33m,23:35,3.3,333,48
171,UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,04h 01m,00:04,3.3,294,52
171,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,05h 30m,16:30,4.7,599,26
171,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),11:50,02h 01m,13:51,3.7,462,31
171,Blueworld tourist private limited,AC Seater (2+2),12:45,02h 01m,14:46,3.7,462,31
171,Fasttrack Travels,A/C Seater/Sleeper (2+1),21:30,04h 45m,02:15,4.7,539,30
171,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:00,04h 25m,02:25,4.4,449,37
171,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,04h 00m,02:15,4.4,799,33
171,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,03h 20m,01:50,4.7,539,30
171,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,02h 25m,01:10,4.6,550,47
171,Satlok express,A/C Seater / Sleeper (2+1),22:45,04h 01m,02:46,3.0,800,43
171,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,04h 00m,03:00,4.6,345,44
171,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,01h 55m,00:55,4.6,434,43
171,Shri Bawa Lal Tour and Travels,A/C Seater/Sleeper (2+1),22:30,01h 29m,23:59,,499,31
171,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:30,04h 00m,02:30,2.4,799,31
171,VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,04h 15m,03:00,,539,44
171,Vijay Tour and Travels,Volvo A/C Semi Sleeper (2+2),23:40,03h 40m,03:20,2.7,699,45
171,Rahul Travels,AshokLeyland Stile A/C,21:30,03h 00m,00:30,3.6,826,30
171,ROYAL SAFARI INDIA TRAVELS,A/C Semi Sleeper (2+2),22:30,04h 00m,02:30,2.4,1079,36
172,UPSRTC - CNT0070,Janrath AC Seater 2+3,08:28,03h 10m,11:38,3.3,258,48
172,UPSRTC - CNT0022,Janrath AC Seater 2+3,08:31,03h 10m,11:41,3.9,258,48
172,UPSRTC - CNT0006,Janrath AC Seater 2+3,11:00,03h 30m,14:30,1.4,258,48
172,UPSRTC - PYD0002,Janrath AC Seater 2+3,11:00,03h 00m,14:00,2.1,258,48
172,UPSRTC - CVL0029,Ordinary Non AC Seater 2+3,11:30,03h 00m,14:30,3.3,201,52
172,UPSRTC - CVL0010,Janrath AC Seater 2+3,11:30,03h 00m,14:30,1.4,258,48
172,UPSRTC - CVL0031,Ordinary Non AC Seater 2+3,11:45,03h 00m,14:45,3.3,201,52
172,UPSRTC - TAJ0016,Janrath AC Seater 2+2,14:00,03h 30m,17:30,4.1,292,36
172,UPSRTC - JHD0036,Ordinary Non AC Seater 2+3,18:00,03h 00m,21:00,3.3,201,52
172,UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,02h 40m,22:30,2.4,296,36
172,UPSRTC - VKS0004,Janrath AC Seater 2+3,21:50,02h 35m,00:25,3.3,258,48
172,UPSRTC - KDN0004,Janrath AC Seater 2+3,22:00,02h 45m,00:45,3.3,258,48
172,UPSRTC - KDN0028,Janrath AC Seater 2+2,23:01,02h 59m,02:00,2.2,296,36
172,FlixBus,A/C Sleeper (2+1),19:30,02h 30m,22:00,3.9,192,23
172,Mishra Travels,NON A/C Seater (2+2),13:30,03h 30m,17:00,,220,25
172,Comfort Tour and Travels,NON A/C Seater Push Back (2+2),15:00,03h 00m,18:00,2.2,499,26
172,Mishra Travels,NON A/C Seater (2+2),15:30,03h 30m,19:00,,600,37
172,Vidhan Tour Travels,Non AC Seater (2+2),15:30,03h 00m,18:30,2.1,245,20
172,Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,04h 05m,21:00,,200,43
172,Shri mahavir tour and travels,AC Sleeper (2+1),14:00,03h 00m,17:00,4.2,1300,36
172,Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,03h 15m,18:45,3.2,1600,24
172,Goyal Travels,A/C Seater / Sleeper (2+1),16:00,02h 35m,18:35,3.3,999,38
172,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,03h 15m,19:15,3.9,760,42
